Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1729,"Agreement on the Resumption of the Ceasefire for a Period of 11 Days and a Meeting between the leaders of Azerbajan and Nagorno-Karabakh",1993-08-30,"Unilateral document",1,1481,Intra,Cea,Ceas,"To the authorities of Nagorno-Karabakh

Deputy Chair of the High Council of Azerbaijan Republic: A Jalilov

Acting Minister of Defence of Azerbaijan: S Abiyev

","Copied to MFA, Russian Federation","Page 1, 1: In case of a reciprocal commitment from both parties, in continuation of the agreements dated 24 and 28 July and 17 August 1993, we commit to renew the universal ceasefire from the period starting 31 August till 10 September 1993 (inclusive).",AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1728,"Agreement on the Resumption of the Ceasefire for a Period of 5 Days and a Meeting Between the Leaders of Azerbaijan and Nagorno Karabakh ",1993-08-17,"Unilateral document",1,2079,Intra,Cea,Ceas,"Acting Minister of Defence Azerbaijan Republic: S. Abiyev
Deputy Prime Minister of Azerbaijan Republic: R. Guliyev",,"Page 1: In continuation of the agreements previously agreed on 24 and 28 July 1993...",AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1725,"Agreement to a Meeting between the Officials of Azerbaijan and Nagorno-Karabakh on 28 July 1993",1993-07-27,"Unilateral document",1,2040,Intra,Pre,Proc,"To Chief of Staff of the Army, Ministry of Defence of Nagorno-Karabakh, Mr S. Babayan

Acting Minister of Defence of Azerbaijan Republic: S. Abiyev

",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1724,"Agreement on a Universal Ceasefire for a Period of 3 Days",1993-07-25,"Unilateral document",1,753,Intra,Cea,Ceas,"To Mr S Babayan, Ministry of defence of Nagorno-Karabakh

Acting Minister of Defence of the Azerbaijan Republic:S Abiyev


",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Nagorno-Karabakh,Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1723,"Agreement on a Universal Ceasefire for a Period of 3 Days",1993-07-24,"Unilateral document",1,582,Intra,Cea,Ceas,"For Mr. K Baburyan (NKR)

Ministry of Azerbaijan Republic: S. Aliyev 
",,,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/(Nagorno-Karabakh),Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1683,"Joint Statement of the Heads of State in Tehran",1992-05-07,"Multiparty signed/agreed",2,3248,InterIntra,Pre,Prin,"The Azerbaijan Republic
Ya. MAMEDOV 

The Republic of Armenia
L. TER-PETROSYAN
","The Islamic Republic of Iran
Akbar HASHEMI RAFSANJANI
",,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1925,"Joint Statement of the Presidents of the Azerbaijan, Armenia and Russia on Karabakh Conflict Settlement",2016-06-20,"Multiparty signed/agreed",1,1445,InterIntra,Imp,ExtSub,"Agreement not signed, but a declaration of
President of Azerbaijan
President of Armenia
President of Russia",,"Agreements of 16 June 2016",AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1685,"Joint Statement of the Presidents of Azerbaijan, Armenia and the Russian Federation on the settlement of the Nagorno Karabakh conflict",2010-10-27,"Multiparty signed/agreed",1,1139,InterIntra,Pre,Conf,"President of Azerbaijan
President of Armenia ","President of the Russian Federation","Page 1:...Affirming items put in the Joint Statement signed in Moscow on November 2, 2008, the Presidents stated that the settlement of conflict by political and diplomatic means requires the continuation of efforts aimed at fostering ceasefire regime and confidence building measures in the military field. In this regard, Presidents of the Republic of Azerbaijan and the Republic of Armenia have agreed as a first step upon immediate swap of war prisoners and the return of corpses of the dead with the support of International Committee of the Red Cross (ICRC) and co-chairs of OSCE Minsk Group and to be guided by this approach in the future considering the special humanitarian nature of such issues.",AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),Government/territory,8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",611,"Zheleznovodsk Declaration",1991-09-23,"Multiparty signed/agreed",4,5666,InterIntra,Pre,Prin,"For the Russian Federation:
Boris Yeltsin
For the Azerbaijani Republic:
Ayaz Mutalibov
For Kazakhstan:
Nursultan Nazarbayev
For the Republic of Armenia:
Levon Ter-Petrosian","Taking part in the discussion of the communiqué were:
Ye. Shaposhnikov
V. Barannikov
S. Voskanyan
M. Gezalov
V. Dzhafarov
R. Kocharian
L Petrosian
M. Radayev

Mediating mission, led by President Boris Yeltsin of the Russian Federation and President Nursultan Nazarbayev of Kazakhstan",,AZE,ARM,373,371,388,,,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,140,"Bosnia peace process","Europe and Eurasia",1645,"Declaration (unilateral ceasefire implementation)",1995-10-11,"Unilateral document",1,490,Intra,Cea,Ceas,"Dr Hasan Muratovic, Minister [Republic and Federation of Bosnia and Herzegovina]",,"Page 1, 
The Republic and Federation of Bosnia and Herzegovina agrees that ceasefire agreement of 5 October will enter into force at 0001 hours on 12 October 1995, subject to a similar undertaking by the other side. Should the undertaking by the other side not be received by 1600 hours today, the entry into force will be at 0001 hours on 13 October 1995. ",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,140,"Bosnia peace process","Europe and Eurasia",1504,"Comprehensive Peace Agreement (Carter Agreement)",1994-12-21,"Multiparty signed/agreed",2,3652,Intra,Pre,PreMix,"Signed 19 December 1994: Radovan Karadzic, Ratko Mladic
Signed 20 December 1994: Alija Izetbegovic, President, Rasim Delic, Supreme Commander
Signed 20 December 1994, Additional agreement to that of 19 December: Radovan Karadzic","Jimmy Carter, Witness","Page 1, 2.
Commence negotiations on an agreement for a total cessation of hostilities on December 27, 1994, with the intent to conclude the agreement by January 15, 1995. This cessation of hostilities will last for four months, or for a longer period if mutually agreed by both parties.

Page 1, 3.
While the cessation of hostilities is in effect, negotiate a comprehensive peace agreement, on the basis of the acceptance of the peace plan of the Contact Group as a starting point. This will be done at a mutually acceptable site, under the auspices of the Contact Group, using mediators proposed by the Contact Group and mutually agreed by the parties. All issues are to be resolved in full cooperation with the contact group.

Page 2, Additional agreement to that of 19 December
1) It is agreed that the negotiations to establish a total cessation of hostilities will commence on 23 December, 1994, with the intent to conclude the agreement by 1 January 1995.",BIH,,346,,389,1567,,215,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,140,"Bosnia peace process","Europe and Eurasia",1179,"Action Plan of the European Union for the Former Yugoslavia (EU Action Plan)",1994-02-28,"Unilateral document",5,11903,InterIntra,Pre,PreMix,"Waiting for full version of document and Owen book to input Parties",,"Page 1, Untitled Preamble
...
This is why the Union, while searching for a global solution to the problems of the former Yugoslavia, is of the opinion that the following priorities are essential:
...
- a solution for Bosnia Herzegovina based on the ""Geneva package"";

Page 1, I. Humanitarian Aid, A. Implementation of Joint Action
1) The Presidency has given a first report to the Ministers, following its contacts with UNHCR and UNPROFOR, on the choice of privileged itineraries (see attachment). The choice of the itinerary will be left to the organisations in charge of the delivery of aid in consulatation with UNPROFOR and this in function of the military situation, agreements concluded in the field, the climate and the condition of the routes.

Page 2, II. Action Plan for a political solution, A.A negotiated solution for BiH
1. The Council believes that the parties must look for a negotiated settlement based on the acquis of Geneva, as was finalised on H.M.S. Invincible on 20 September. 

Page 3, II. Action Plan for a political solution, B. Situation in the Croatian territories under UNPROFOR mandate.
The European Union is perfectly aware of the validity of the claims of Croatia and of the support that it is entitled to expect from the international community for the full implementation of the Vance Plan. For lack of a rapid final solution, the European Union will concentrate on the adoption of a modus vivendi comprising a ceasefire and confidence-building measures in conformity with Resolution 847 of the Security Council.

Page 4, C. London Conferences, 1. London II
...
The degree of autonomy in the areas currently under UNPROFOR mandate should be determined in consideration of the relative size of the Serb communities before the 1991 war. The Carrington proposal retains a great deal of relevance as regards the definition of the different statuses.",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,140,"Bosnia peace process","Europe and Eurasia",1931,"Protocol of Understanding Between the Civilian/Military Representatives of the Republic of Srpska and UNPROFOR",1994-02-19,"Multiparty signed/agreed",2,3108,Intra,Cea,Rel,"Yasushi Akashi (UNPROFOR) and Dr Radovan Karadzic, President of the Republic of Srpska",,"Page 1, 
Proceeding on the basis of the agreement between Mr Yasushi Akashi, the UN special envoy to the former Yugoslavia, and Dr Radovan Karadzic, President of the Republic of Srpska, made on 6 February 1994 in Lukavica, and the agreement between the Delegation of the Republic of Srpska and the co-chairmen of the ICFY on 6 February 1994 in Zvornik, and additionally on the basis of the ceasefire agreement reached by the Serb and Muslim sides at Sarajevo airport on 9 February, a meeting took place in Lukavica on 18 February 1994 between Mr Akashi and Dr Karadzic and their civilian and military assistants. This meeting produced a three point agreement signed by Mr Akashi and Dr Karadzic (see Annex).",BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,140,"Bosnia peace process","Europe and Eurasia",1930,"Results of the Meeting Between Lt Gen Rose and Military Representatives",1994-02-08,"Multiparty signed/agreed",2,2368,Intra,Cea,Rel,"Copy of agreement not signed, but texts stated to be agreed by Lt Gen Rose (UNPROFOR), Gen Divjak (BiH Army) and Gen Milovanovic (BSA)",,,BIH,,346,,389,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Bosnia and Herzegovina/Yugoslavia (former)",Government/territory,140,"Bosnia peace process","Europe and Eurasia",1849,"Local Ceasefire Agreement Mostar - Bijela",1993-12-16,"Multiparty signed/agreed",1,983,Intra,Cea,Ceas,"General ROSO
General DELIC","Witnessed by:
Lt General BRIQUEMONT","Page 1, 
...This agreement must be considered as an addition to the agreement signed on 25 November 1993 by Gen PETKOVIC and Gen DELIC, which remains fully valid.",BIH,,346,,398,,,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
